# liu_readings.txt — 繁體單字讀音底稿
# primary: dict-revised.json (moedict)
# fill: Newlist(台灣教育部).txt — only chars absent from dict-revised
# light tone = 5; ü written as v
# format: 字<TAB>py1 py2 ...
# patched: missing readings filled from original Boshiamy phonetic groups (append-only)
疦	jue2 xue4
疨	jia3 ya2
疩	cui4
疪	bi4
疶	xie4
疺	fa2
痋	chong2 teng2
痐	hui2
痑	duo4 shi3 duo3
痓	chi4
痚	xiao1
痟	xiao1
痥	duo2
痬	yang2 yi4
痭	beng1 peng2 ping4
痮	zhang4
痵	ji4
痷	an1 e4
痸	chi4
痽	dui1
瘎	chen2
瘑	guo1 gua1
瘒	wen2
瘔	ku4
瘚	jue2
瘬	zhang4
瘶	sou4
瘷	ji2 se4 yu1
瘹	diao4
瘽	jin4
癁	fu4
癄	qiao2 zhou4
癅	liu2
癊	yin4
癋	he4
癎	xian2
癏	guan1
癐	guai4 wei1
癓	wei2
癗	lei3
癚	dan4
癛	bin3 lin3
癨	huo4
癪	ji1
癵	lvan2 luan2
癿	qie2
皅	ba4 pa1
皉	ci3
皊	ling2
皌	mo4
皏	peng3
皒	e2
皗	chou2
皘	qian4
皛	jiao3 po4 jiong3
皝	huang4 huang3
皟	ze2
皠	cui3
皢	xiao3
皣	ye4
皧	ai4
皪	li4 luo4
皵	que4
皾	du2
盀	qi3
盄	zhao1
盓	yu1
盗	dao4
盚	qiu2
盠	li2 li3
盢	xu4
盨	xu3
盰	gan4 gan3
盵	qi4
盶	yuan3
盷	min2 xuan2 tian2
盺	xin1
盿	min2
眂	shi4
眃	hun4 yun2
眅	pan1
眆	fang3
眏	yang1 yang3 ying4
眐	zheng1
眑	ao1 ao3 yao3
眒	shen1
眓	huo4
眖	kuang4
眗	ju1 ju4 kou1 qu2
眣	chou1 die2
眧	chao3
眪	bing3 fang3
眮	tong2
眰	die2 zhi2 zhi4
眱	di4 yi2
眳	ming2 ming3
眻	yang2
睁	zheng1
睈	cheng3
睉	cuo2
睌	wan3
睔	gun4 huan2
睕	wan1 wan3 wan4
睖	leng2 leng4 ling2
睙	lie4
睝	li2
睤	bi4
睧	hun1
睭	zhou3
睯	hun1
睰	ma4
睱	xia2 xia4
睲	xing3 xing4
睳	hui1 sui1
睴	gun4 hui1
睵	zai1
睶	chun3
睷	jian1
睸	mei4
睼	ti2
瞁	xu4
瞃	wo4 wen1
瞈	weng3
瞉	ji4 kou4 gou4
瞊	dang4
瞐	mao4
瞔	ze2
瞕	zhang4
瞗	diao1 ju1
瞙	mo4
瞛	cong1
瞜	lou2 lv2
瞝	chi1
瞡	gui1 ji4
瞣	huan4
瞦	xi1
瞨	pu2 pu1
瞮	che4
瞱	ye4
瞲	xu4
瞴	mou2 wu2 wu3
瞸	ye4
瞹	ai4
瞺	hui4
瞾	zhao4
矂	sao4 zao4
矃	ning3
矄	xun1
矆	huo4 wo4
矌	guo1 kuang4 guang4
矏	mian2
矑	lu2
矒	meng2
矙	kan4
矝	guan1 jin1 qin2 lin2
矠	ce4 jue2 ze2 zhuo2
矡	jue2
矤	shen3
矨	ai3 ying3
矪	zhou1
矵	qi4 qie4
矷	zi3
矹	wu4
矺	da1 tuo1 zhe2
砃	dan1
砄	jue2
砅	li4 ping1
砆	fu1
砇	min2 wen2
砊	kang1 kang4 keng1
砋	zhi3
砎	jie4
砏	bin1 fen1 pin1
砓	zhe2
砕	sui4
砙	wa3
砡	yu4
砤	tuo2
砨	e4
砩	fei4
砪	mu3
砬	la1 la2 li4
砯	ping1
砱	ling2
砳	le4 que4
砶	po4
硄	guang1 kuang1
硈	jia2 que4
硊	gui4 wei3 kui4
硋	ai4
硍	ken4 keng1 xian4
硐	dong4 tong2
硑	peng1 ping2 yan2 yan4
硞	que4
硟	chan4 xian1
硠	lang2 lang3
硢	yu2
硣	xiao1
硧	tong2 yong3
硩	che4
硰	sha1 cuo3
硱	kun3
硸	nve4
硹	song1
硺	zhuo2
硻	keng1
硽	yan1 yan3
硾	duo3 zhui4
硿	kong1
碀	ceng2
碂	cong2 zong4
碃	qing4
碄	lin2
碅	jun1
碈	min2 wen2
碊	jian1 qian2 zhan4
碋	he4
碐	leng2 ling2
碒	yin3 yin2
碖	lun2 lun3 lun4
碙	gang1
碠	ding4
碢	tuo2
碤	ying1
碦	ke4
碨	wei1
碬	xia2
碮	ti2
碸	feng1
碽	gong1
碿	su4 xie4
磂	liu2
磃	si1 ti2
磄	tang2
磆	gu1 hua2
磍	qia4 xia2 ya4
磒	yun3
磓	chui1 dui1
磖	la1 la2
磛	chan2
磜	qi4 qie4
磝	ao2 qiao1
磟	lu4
磡	kan4
磢	chuang3 qiang3
磤	yin1 yin3
磥	lei2 lei3
磦	biao1
磩	qi1 zhu2
磫	zong1
磭	chuo4
磳	zeng1
磹	dian4
磿	li4
礅	dun1
礆	xian3
礇	yu4
礈	zhui4
礊	huo4 ke4
礋	zhe2
礏	ye4
礐	hu2 que4 xue2
礑	dang4
礒	yi3
礔	pi1 pi4
礕	pi4 pi1
礗	pin1
礘	qi4
礚	ke1
礜	yu4
礝	ruan3
礟	pao4
礣	mie4
礥	xian2 xin2
礭	que4
礯	ying1
礰	li4
礵	shuang1
礸	zan3
礹	yan2
祄	xie4
祋	dui4 shu1
祌	chong1 zhong4
祑	zhi4
祒	tiao2
祙	mei4
祣	lv3
祤	yu3
祦	yu2
祩	zhu4 zhu1
祪	gui3
祬	zhi1
祰	gao4
祱	shui4
祳	chen3 zhen3
祴	gai1 jie4
祶	di4
祹	tao2
祽	zui4
祾	leng2 ling2
禂	chou2 dao3
禃	zhi2
禄	lu4
禈	hui1
禐	yuan4
禑	wu2
禒	xian3
禗	si1
禝	ji4 ji2
禟	tang2
禠	si1
禢	ta1
禤	xuan1
禥	qi2
禭	sui4
禯	nong2
禲	li4
禵	ti2
禶	zan4 zan3
秂	ren2 tu1
秄	zi3
秅	cha2 na2
秐	yun2
秓	zhi1
秗	yu4
秙	ku4
秚	ban4
秛	pi1
秜	ni2
秝	li4
秞	you2
秡	ba2
秢	ling2
秥	nian2
秨	zuo2 zuo4
秪	zhi1
秮	huo2 tai2
秱	tong2
秲	shi4 zhi4
秵	yin1
秶	zi1
秷	zhi2
秹	ren3
秺	cha2 du4
秿	fu3
稄	ze4
稇	kun3
稏	ya4
稐	lun3
稒	gu4
稓	zuo2
稕	zhun4
稝	peng2
稡	zu2
稢	yu4
稦	yi1
稧	xi4
稩	ji4
稪	fu4
稫	bi4 fu2 bi1
稯	zong1 zong3
稲	dao4
稴	lian3 lian4 xian2
稵	jiu1 zi1
稸	xu4
稺	zhi4
穁	rong2
穇	shan1
穉	zhi4
穓	yi4
穔	gong3 huang2
穕	qie4
穖	ji3
穘	xiao1
穙	pu2
穚	jiao1
穥	yu4
穦	bin1
穨	tui2
穪	chen4 cheng1 cheng4
穬	gong3
穭	lv3
穱	jue2
穲	li2
穳	cuan2 zan4
穵	wa1
穻	yu1 yu3
穼	sen1
窂	lao2
窇	bao2
窉	bing3
窌	jiao4 liao2 liu4
窏	wu1
窑	yao2
窙	xiao1
窛	kou4
窡	zhuo2
窢	huo4 xu4
窤	guan1
窫	wa1 ya4 yi4
窱	tiao3 tiao4
窲	liao4
窴	chan3 dian1 ming2 ming3 tian2 yan3
窷	liao2
窹	wu4
窼	ke1 zhao1
竀	cheng1 cheng4
竂	liao2
竆	qiong2
竉	long3
竌	chu4
竎	fu4
竛	ling2
竜	long2
竤	hong2
竧	jing4
竨	diao4
竬	qu3 xu1
竮	ping2
竲	ceng2
竳	deng1
竵	wai1
竸	jing4
竻	jin1 le4
笀	mang2
笁	du3 zhu2
笉	zhen3
笍	rui4 zhui4
笎	yuan2
笒	cen2 han2
笓	bi4 pi2
笖	yi3
笗	dong1
笚	na4 xia2
笜	chu4 duo4
笝	na4
笟	gu1
笡	qie4
笣	bao1
笧	ce4 chai3
笩	pei4
笪	da2 dan4
笰	fei4 fu2
笶	shi3
笿	luo4
筀	gui4
筃	yin1
筄	yao4
筎	ru2
筕	hang2
筗	zhong4
筘	kou4
筟	fu1
筡	tu2
筣	li2 li4
筨	han2
筩	tong3 yong3
筪	xia2
筫	zhi2 zhi3 zhi4
筬	cheng2
筶	gao3
筸	gan1 gan3
箁	fu2 pou2 pou3 pu2
箂	lai2
箃	zou1
箈	chi2 tai2
箊	yu1
箌	dao4 ri4 zhao4 zhi4
箎	chi2 hu3
箖	lin2 lin3
箛	gu1
箞	quan1 quan4
箢	wan3
箤	sui4 ju2
箮	xuan1
箰	sun3
箳	ping2
箵	sheng3 xing1 xing3
箶	hu2
箷	shi1 yi2
箹	chuo4 yao4 yue1
箼	wu1
箽	dong3
箿	ji2
篂	xing1
篃	mei4
篅	chuan2
篈	feng1
篊	hong2
篍	qiu1
篎	miao3
篕	he2
篖	tang2
篗	yue4
篜	zheng1
篞	nie4
篟	qian4
篢	gong1
篧	zhuo2
篫	zhu2
篬	cang1 qiang1
篴	di2 zhu2
篵	cong1
篶	yan1
簁	shai1 xi3
簂	gui4 guo2
簄	hu4
簅	chan3
簊	ji1
簐	nian3
簕	le4
簛	shai1 si1
簝	liao2
簢	min3 ao2
簥	jiao1 qiao2
簩	lao2
簮	zan1 zen1
簻	ke1 zhua1
簼	gou1 gou4
籄	kui4
籅	yu2
籇	gao1 hao2
籈	jian1 zhen1
籗	zhuo2 kuo4
籘	teng2
籚	lu2
籢	lian2
籦	zhong1
籫	zuan3
籭	shai1 shi1
籱	zhao4 zhuo2
籷	zhe2
籿	cun4
粀	zhang4
粁	qian1
粅	wu4
粆	chao3 sha1
粇	kang1
粈	rou3
粊	bi4
粋	cui4
粌	yin2 yin3
粍	li2
粓	gan1
粖	mo4
粚	chi1
粡	tong2
粣	ce4
粤	yue4
粦	lin2
粨	bai3
粯	xian4
粴	li3
粷	ju2
粸	qi2
糂	san3
糃	tang2 xing2
糄	bian3
糆	mian4
糋	jian4
糏	xie4
糐	fu1
糑	ni4 nuo4
糔	xiu3
糚	zhuang1
糛	tang2
糣	san3
糥	nuo4
糫	huan2
糮	jian4
糷	lan4 lan2
糺	jiu1 jiu3
糼	gong1 you4
糽	zheng1 zheng3
糿	gong1 you4
紁	cha4
紌	qiu2
紎	zi1
紏	jiu3 tou3
紤	jiu3
紨	fu1
紪	qi1
紭	hong2
紴	bi4 bo1 bei4
紶	qu1 qu3
紷	ling2
紻	yang1
絈	pa4
絉	shi4
絊	zui4
経	jing1
絑	zhu1
絒	chou2
絔	bai3 pa4
絗	hu2
絘	ci4
絙	geng1 huan2
絟	quan2 quan1
絠	gai3
絥	fu2
絧	dong4 tong1 tong2
絩	tiao4
絫	lei2 lei3 lei4
絬	xie4
絭	juan4 quan4
絯	gai1 hai4
絴	xiang2
絶	jue2
絸	jian3
絼	zhen3 zhen4
絽	lv3
絾	cheng2
綂	tong3 liu2
綄	huan2 huan3 wan4
綊	xie2
綋	hong2
綐	dui4
綒	fu1
綔	hu4
綕	zhi1 zhi4
綡	liang2
綤	shao4
綥	qi2
綧	zhun3 zhun4
綩	wan3
綶	guo3
緀	qi1 qie4
緁	qie4 jie2
緂	chan1 tan1 tan3
緃	zong1
緈	xing4
緛	ruan3 ruan4
緟	chong2 zhong4
緢	mao2
緭	wei4
緮	fu4
緰	ru2 tou2 xu1 yu2
緳	xie2 jie2
緵	zong1
緷	gun3 yun4
緸	yin1
緽	cheng1
縀	duan4 xia2
縃	xu1
縌	ni4
縍	bang1
縎	gu3 hu2
縒	ci1 cuo4 suo3 cuo3
縔	sang1 shuang3
縖	xia4 xia2
縙	rong2 rong3 rong4
縚	tao1
縜	yun2
縡	zai3 zeng1 zeng4
縤	su4
縥	zhen3
縬	cu4
縯	yan3 yin3
縸	mo4 mu4
縺	lian2
縼	xuan4
繀	sui4
繂	lv4
繉	hun2
繎	ran2
繓	zuo2 zuo3
繗	lin2
繛	chuo4
繝	jian4
繥	xi1
繬	se4
繱	cong1
繲	jie4
繷	nong3 nao2
繺	sha1
繿	lan2
纅	li4 yao4
纗	xi1 zui1 dui1
纙	luo4
纝	lei2
纞	lian4
缷	xie4 yu4
缻	fou3
罁	gang1
罆	guan4
罊	qi4 qing4
罤	kun1 ti2
罧	lin2 shen4 sen1
罯	an3
罼	bi4
羃	mi4
羍	da2 xing4 ta4
羏	xiang2 yang2
羒	fen2
羘	zang1
羛	xi1 yi4
羠	yi2
羡	xian4 yi2
羦	huan2
羫	kong4 qiang1
羬	qian2 xian2 yan2
羷	lian3
羺	nou2
羻	qiang4
羾	hong2 gong4
翆	cui4
翇	fu2 pei4
翈	xia2
翉	pen3
翋	la1 yi4
翍	bi4 pei1 pi1 po1
翏	liao2 liu4
翐	zhi4
翑	hou2 qu2
翓	xie2
翖	xi4
翗	qi2
翞	jiang1
翧	xuan1
翪	zong1
翭	hou2
翴	lian2
翵	hou2 qu2
翷	lin2
翸	pen3
翺	ao2
耓	ting1
耚	pi1
耛	chi2 yi2
耟	ju4
耩	jiang3 gou1
耪	pang3
耫	ze2 zha2
耭	ji1
耱	mo4
耲	huai2
耴	nie4 qu3 yi4 zhe2
耹	qin2
耺	ying2 yun2
聄	zhen3
聅	che4 tan2
聇	zheng1
聈	you3
聉	tui3 wa4 zhuo2
聎	tiao1
聏	er2 nv4 er4
聑	die2 zhe2
聕	hao4
聗	lie4
聙	jing1
聛	bi4
聜	di3
聠	ping1
聡	cong1
聤	ting2
聥	ju3 yu3
聦	cong1
聧	kui1 kui2
聫	lian2
聬	weng3
聴	ting1 ting4
聸	dan1
聺	qie1
聻	ji4 ni3 ji1
肂	si4
肈	zhao4
肍	qiu2
肑	bo2 di4
肒	huan4 huan2
肗	ru3
肙	yuan1
肞	cha1
肟	wo4
肣	han2 han4 qin2
肦	ban1 fen2
肧	pei1
肨	feng1 pang4
肭	na4
肰	ran2
肳	wen3
肷	qian4 xu4
胅	die2
胋	tian2
胍	gu1 gua1
胐	ku1
胒	ni4
胓	peng1 ping2
胘	xian2
胟	mei2 mu3
胦	yang1
胮	pang1 pang2
胲	gai1 gai3
胻	heng2 xing2
胿	gui1 kui4 xi1
脁	tiao4
脄	mei2
脕	wan2 wan4 wen4 wan3
脙	qiu2 xiu1
脜	rou2 zhi1
脠	chan1
脥	jia2 qian3 xie2
脦	te4
脪	chi1 xin4
脮	nei3 tui3
脴	pi3
脻	jie1
脼	liang3
脽	shui2
脿	biao1
腀	lun2
腂	guo4 hua4 lei3
腃	juan4 kui4 quan1
腄	chuai2 chui2 hou2 zhui1
腅	dan4
腇	nei3 tui3 wei4
腈	jing1
腉	nai2
腏	chuo4 zhui4 duo2
腝	er2 nao4 nen4 ni2 ruan3
腞	dun4 tu2 zhuan4
腟	chi1 chi4
腢	ou3
腣	di4 ti2
腨	shuan4
腪	yun3 yun4
腬	rou2
腲	wei3
腵	duan4 jia1
膁	qian3 xian4 yan2 qian1
膄	sao3
膅	tang2
膉	yi4
膌	ji2
膎	xie2
膒	ou1
膔	lu4
膕	guo2 huo4
膖	pang1
膙	jiang3
膟	lv4
膡	sheng4 ying4
膢	lv2
膧	tong2
膫	liao2 liao4
膭	gui1 hui4
膯	teng1 tun1
膲	jiao1
膸	sui3 wei3
膼	zhua1 gua1
臇	juan3 zui1
臋	tun2
臎	cui4 zui3
臒	hu4 yue4 huo4
臔	xian4
臖	xing4
臙	yan1
臡	ni2
臦	guang4 jiong3 wang3
臩	guang3 jiong3 guang4
臫	jiao3
臮	ji4
臰	chou4 xiu4
臶	jian4
臸	jin4 zhi1 zhi4
臹	xiu1
臽	xian4
舏	jiu3
舑	ran2 tan1
舓	shi4
舙	hua4
舥	pa1
舦	tai4
舧	fan2
舭	bi3
舼	hong2 qiong2
舽	pang2
舿	kua1
艀	fu2
艁	cao4 zao4
艂	feng2 pang2
艃	li2
艆	lang2
艊	bo2
艌	nian4 qian4
艐	jie4 ke4 zong1
艒	mo4 mu4 mao4
艕	bang4 beng4
艗	yi4
艚	cao2
艜	dai4
艞	yao4
艡	dang1
艢	qiang2
艣	lu3
艥	ji2
艧	huo4
艩	qi2
艬	chan2
艻	ji2 le4
艼	ding3 ting1
艿	nai3 reng2 reng4
芀	ji2 le4 tiao2
芆	ai4 cha1 chai1
芇	mian2
芉	gan1 gan3 mi3 mie1 yang2
芌	yu4
芓	zi1 zi3 zi4
芖	zhi4
芛	wei3
芞	qi4 qi3
芠	wen2
芢	ren2
芤	kou1
芶	gou1 gou3
芿	reng4
苀	hang2
苂	tan2 yin2
苃	you3
苉	pi3
苊	e4
苘	qing3
苚	yong4
苝	pei4
苠	min2
苤	fou2 pi1 pie3 pi3
苨	ni3
苩	bo2 pa1
苪	bing3
苬	qiu2
苭	yao3
苮	xian1
苰	hong2
苳	dong1
苵	die2
苸	hu1
苼	rui2 sheng1
苽	gu1 zhao3
茀	bei4 bi4 bo2 fu2
茊	ci2 zi1
茚	yin4
茞	chen2
茟	bi3 yu4
茠	hao1 hou4 xiu1
茢	lie4
茤	chu2 duo1 ji4 duo4
茥	gui1 kui1
茦	ce4 ci4
茮	jiao1 niao3
茰	yu2 yu3
茽	zhong4
茾	qian1
茿	zhu2
荁	huan2
荋	er2
荌	an4
荕	jin1
荖	cha1 lao3 pei2
荗	mao4 shu4
荘	zhuang1
荰	du4
荱	wei3 wei4
荲	li2
荶	yin2
荹	bu4 pu2
荺	yun2 yun3
荾	sui1
荿	cheng2
莀	chen2 nong2
莃	xi1
莄	geng3
莇	zhu4
莈	mo4
莋	ji2 zuo2
莌	tuo4 duo2
莍	qiu2
莐	chen2
莑	feng2 peng2 feng1
莗	che1
莚	yan2 yan4
莟	han4
莡	cuo4
莣	wang2 wang4
莤	su4 you2
莥	niu3 chou3
莦	shao1 xiao1
莬	mian3 wan3 wen4
莮	nan2
莯	mu4
莰	kan3
莾	mang3
菃	qu2
菄	dong1
菈	la1
菋	wei4
菍	cong1 nie4 ren3
菎	kun1
菏	ge1 he2 he4
菐	pu2
菒	gao3
菕	lun2
菗	chou2
菚	zhan4
菛	men2
菣	qin4
菤	juan3
菥	si1 xi1
菦	qin2
菧	di3 zhi3
菨	jie1 sha4
菪	dang4
菬	zhao3
菭	chi2 tai2
菮	geng1
菳	qin1 qin2 jin1
菵	wang3
菺	jian1
菾	tian2 tian4
菿	dao4
萀	hu3
萅	chun1
萉	fei2 fei4 fu2
萓	yi2
萛	jiu1
萟	yi4
萣	ding4
萪	ke1
萫	xiang1 xiang4
萮	yu2 yu3 yu4
萰	lian4
萳	nan2 nan3
萶	chun1 chun3
萺	mao4 mu4
萻	an1
萿	huo2 kuo4
葀	gua1
葁	jiang1
葂	mian3 wan3
葃	zuo2
葇	rou2 rou3
葈	xi3
葊	an1 an4
葋	qu2
葌	jian1
葎	lv4
葏	jing1
葐	fen2 pen2
葔	hou2
葙	xiang1
葜	qia4 jie2
葝	jing4 qing2
葠	shan1 shen1
葤	zhou4
葥	jian4 qian2
葨	wei1
葪	ji4
葮	duan4
葲	quan2
葻	feng2 lan2
葼	zong1
葾	yuan1
葿	mei2
蒁	shu4
蒃	zhuan4
蒄	guan1
蒈	kai3
蒎	pai4
蒑	yin1
蒓	chun2
蒖	zhen1
蒚	li4 he2
蒛	que1
蒝	yuan2
蒠	xi2
蒣	shu2 xu2
蒤	tu2
蒥	liu2
蒧	dian3 zhen1
蒫	cuo2 cuo1
蒬	yuan1
蒮	yu4
蒰	pan2
蒳	na4
蒵	xi2 xi4 xi1
蒶	fen2
蒷	yun2
蒽	en1
蒾	mi2
蓃	sou1 sou3
蓅	liu2
蓇	gu3
蓒	xuan1 xian1
蓔	gu3 yao3
蓕	gui1
蓗	zong3
蓚	tiao1
蓛	ce4
蓨	tiao1 xiu1
蓪	tong1
蓭	an1
蓵	jie2
蓶	wei2 wei3
蓸	cao2
蓹	yu3 yu4
蓻	ji2 ju2 yi4
蓾	lu3
蔁	zhang1
蔃	jiang4 qiang2
蔄	man4
蔆	ling2 leng2
蔋	di2
蔍	cu1 lu4
蔒	hun1 xun1
蔕	chai4 dai4 di4
蔖	cu3 cuo2 zha1
蔙	xuan4
蔛	hu2
蔜	ao2
蔝	mi3
蔢	bo4 po2
蔨	juan4 jun4
蔩	yin2
蔮	gui4 guo2 kui4
蔰	hu4
蔸	dou1
蔾	li2
蕀	ji2
蕂	sheng4
蕄	meng2
蕇	dian3
蕌	lei3
蕍	yu2
蕐	hua1 hua2 hua4
蕒	mai3
蕔	bao1
蕗	lu4
蕛	ti2
蕜	fei3 fei4
蕠	nu2 ru2
蕥	ya3
蕦	xu1
蕧	fu4
蕫	dong3 tong2
蕬	si1
蕯	long2 sa4
蕱	shuo4 shao1
蕵	sun1
蕶	ling2
蕷	yu4
蕼	si4
蕽	nong2
薂	xi2 xiao4
薃	hao4
薉	hui4 wei4
薋	zi1 ci2
薍	luan4 wan4
薎	mie4
薒	can4
薕	lian2
薗	yuan2
薘	da2
薚	tang1 tang2
薡	ding3
薣	gu3
薥	shu3 zhu2
薧	hao1 kao3
薲	pin2 ping2
薳	wei3 yuan3
薴	ning2 neng2
薵	chou2 zhou4
薸	piao2 piao1
薻	zao3
薽	zhen1
薾	er3 nie2
藀	ying2
藁	gao3
藄	qi2
藅	fa2
藆	jian3
藈	kui1
藊	bian3
藌	mi4
藒	qie4
藖	xian2 xian4
藗	su4
藘	lv2
藛	xie3
藞	la3
藠	xiao4
藡	di2
藢	zhi3
藦	mo2 mo4
藧	huan4
藬	tui2 tui1
藯	wei4
藰	liu2 liu3
藱	hui2 hui4
藲	ou1 shu1
藶	li4
藼	xuan1
藽	chen4
蘂	rui3
蘈	tui2
蘌	yu3
蘍	xun1
蘓	su1
蘛	yu2
蘜	ju2
蘟	yin3
蘣	tou3
蘤	hua1 wei3
蘥	yue4
蘫	han4 lan2
蘬	hui3 kui1
蘯	dang4
蘱	lei4
蘲	lei2 lei3
蘳	hua4 tong4
蘴	feng1 song1
蘵	zhi2
蘶	wei4
蘻	ji4
蘽	lei2
虂	lu4
虃	jian1
虇	quan3
虈	xiao1
虋	men2
虌	bie1
虘	cuo2
虚	xu1
虠	hao2 jiao1
虥	zhan4
虨	bin1 ban1
虪	shu4 shu2
虭	dao1 diao1
虰	cheng1 ding1
虳	di4
虴	zha4 zhe2
虶	yu1
虸	zi3
蚄	bang4 fang1
蚅	e4
蚆	ba1 pa1
蚈	qian1
蚎	yue4
蚐	jun1
蚒	tong2
蚔	qi2 chi2
蚖	wan2 yuan2
蚗	jue2 que1
蚘	hui2 you2
蚙	qian2 qin2
蚚	qi2
蚛	zhong4
蚝	ci4 hao2
蚞	mu4
蚟	wang2
蚥	fu3 fu4
蚭	ni2
蚮	te4
蚲	ping2
蚸	li4
蚺	ran2 tian4
蚻	zha2
蚼	gou3 qu2
蚽	fu2 pi2
蚾	bo3 pi2
蛃	bing3
蛅	zhan1 ran2
蛈	tie4
蛌	gu3
蛒	ge2
蛕	hui2
蛘	yang2 yang3
蛚	lie4
蛝	xian2
蛡	yi4
蛥	she2
蛦	ti2 yi2
蛧	wang3
蛨	mo4
蛪	ni2 qie4
蛫	gui3
蛵	xing1
蛶	lie4
蛷	qiu2
蛽	bei4
蛿	han4
蜁	xuan2
蜅	fu3 pu2
蜋	lang2 liang2
蜏	you3 you4
蜐	jie2
蜔	dian4
蜛	ju1
蜟	yu4
蜠	qun1
蜦	lun2 lun3
蜧	li4 lun2
蜪	tao2 tao1
蜫	kun1
蜬	han2 gan1
蜭	han4
蜳	dun1
蜵	yuan1
蜶	shuai4 suo4
蜸	qian3
蜺	ni2
蜽	liang3
蝁	e4
蝅	can2
蝏	ting2
蝑	xie4 xu1
蝚	nao2 rou2
蝝	xuan3 yuan2
蝞	mei4
蝢	xie2
蝧	ying1
蝩	chong2
蝪	tang1 yi4
蝫	zhu1
蝬	zong1
蝭	chi2 ti2
蝰	kui1
蝵	qiu1
蝷	li4 xi2
蝺	ju3 yu3
螁	shui4 tui4
螉	weng1
螊	lian2
螎	rong2
螏	ji2
螐	wu1
螑	xiu4
螒	han4
螔	si1 yi2
螕	bi1 pi2
螖	hua2
螙	du4
螚	nai4 neng3
螛	he2 xia2
螜	hu2
螝	hui3 hui4 xi1
螤	yu3 zhong1
螪	shang1
螮	dai4 di4
螰	lu4
螴	chen2
螶	ju4 qu2
螷	pi2
螸	yu2
蟁	wen2
蟂	jiao1
蟃	wan4
蟉	liao4 liu2
蟌	cong1
蟎	man2
蟓	xiang4
蟔	mo4
蟕	zui1
蟗	qiu1
蟘	te4
蟜	jiao3 qiao2
蟝	qu2
蟞	bie1 bie2 pie1
蟟	liao2 liao3
蟡	gui3
蟤	quan2 zhuan1
蟦	ben1 fei4
蟧	lao2 liao2
蟨	jue2
蟩	jue2
蟱	wu2
蟴	si1
蟷	dang1
蟸	li2 li3
蟼	jing3
蟽	da2 ta4
蠀	ci1 ji2 zi1
蠂	she4
蠄	chi1 qin2
蠇	li4
蠈	ze2 zei2
蠊	lian2
蠌	ze2
蠎	mang3
蠗	zhuo2
蠘	jie2
蠚	chuo4 he4 shi4
蠝	lei2
蠞	jie2
蠤	qiu1
蠥	nie4
蠦	lu2
蠩	chu2 zhu1
蠪	long2
蠫	li2 li4
蠬	long2
蠮	ye1
蠳	ying1
蠸	huan4 quan2
蠺	can2
蠽	jie2
蠾	shu3 zhu2
蠿	zhuo1 zhuo2 zha2
衂	nv4
衆	zhong4
衉	ka1 ka4 ke4
衏	yuan4
衑	ling2
衖	long4 xiang4
衘	xian2
衜	dao4
衟	dao4
衦	gan4
衧	yu2
衭	fu1 ku4
衴	dan3
衵	ni4 ri4
衶	zhong4
衸	jie4 xie4
衼	zhi1
袃	chai4
袉	tuo2 duo4
袊	ling2 ling3
袌	bao4 pao2
袏	zuo4
袐	bi3 bi4 mi4
袓	ju4 zu3 ju3
袔	he4 ke4 kua3
袕	xue4
袘	tuo1 tuo2 yi2 yi4
袚	bo1 fei4 fu2
袝	fu4
袣	yi4
袥	tuo4
袦	jue2 na4 qu1
袩	chan1 zhe2
袬	yu4
袲	chi3 nuo3 yi2
袳	chi3 duo3 qi3
袶	jiang4
袸	cun2 jian4
袹	bo2 mo4
袻	er2 ruan2
袼	ge4 luo4
裍	kun3
裐	juan1
裑	shen1
裗	liu2
裚	ji4
裞	shui4
裦	bao1
裪	tao2
裫	yuan1 yuan4
裬	ling2
裮	chang1
裵	pei2
裷	gun3 quan3 yuan1
裺	an1 yan3 yan4
裿	qi3 yi3
褁	guo3 zhi2
褅	ti4
褆	ti2 shi4
褉	xie1 xi4
褍	duan1 tuan1
褑	yuan2 yuan4
褗	yan3
褞	wen1 yun3
褣	rong2
褤	yuan2 yuan4
褨	cha2 suo3
褩	ban1 pan2
褬	sang3
褮	ying2 ying4 ying1
褵	li2
褹	nie4 xie4 yi4
褺	die2 xie4
褿	cao2
襈	juan4 zhuan4
襊	cui4 cuo4
襋	ji2
襎	bo4 fan2
襐	xiang4
襑	xun2
襙	cao4
襩	shu3
襰	lai4
襱	long2
襸	zan4
襹	shi1
襺	jian3
覎	yan4
覐	jiao4 jue2 jiao3
覑	pian3
覒	mao4
覗	si1 si4
覙	luo2 zhen1 zhen3
覝	lian2
覞	yao4
覟	zhi4
覠	jun1
覢	shan3
覣	wei1
覤	xi4
覨	e4
覫	pang3
覭	ming2
覮	ying2 ying3 ping1
覱	zhan4
観	guan1 guan4
覴	deng1 deng4
覹	wei2
覾	shen3
觗	zhi4
觘	chao4
觙	ji2
觛	dan4
觟	hua4 xie4
觠	quan2
觢	shi4 zhi4
觨	hun4 huan4
觪	xing1
觬	ni2
觲	xing1
觺	yi2
觻	li4 lu4
觼	jue2
觾	yan4
訅	qiu2 xun4
訆	jiao4
訉	fan4
訋	diao4
訍	cha1 cha4 chai4
訔	yin2
訜	fen1
訠	shen3
訡	yin2
訦	chen2
